
###################################################################################
Logfile created by ME7-Logger v1.20 (c) mki, 12/2010-07/2013

Used EcuDefinition file: 551K_scaled.ecu

ECU identified with following data:
HWNumber    = 0261207001       (requested was 0261207001)
SWNumber    = 1037360387       (requested was 1037360387)
PartNumber  = 8D0907551K       (requested was 8D0907551K)
SWVersion   = 0001             (requested was 0001)
EngineId    = 2.7l V6/5VT      (requested was 2.7l V6/5VT)
VAGHWNumber = 
ModelId     = G

Log packet size: 146 bytes
Logging with:    20 samples/second
Used speed is:   56000 baud
Used mode is:    HM0
Log started at:  31.10.2021 15:27:25.370

TimeStamp, nmot_w    , mshfm_w   , msdk_w    , uhfm_w    , gangi     , vfzg      , wped_w    , wdkba     , ub        , perffilt_w, plsol_w   , pvdkds_w  , plsolr_w  , pvdkdsl_w , pssol_w   , ps_w      , pvdk_w    , pu_w      , frxt      , frxta_w   , vpssplg_w , lde       , ldtvm     , ldtvr_w   , lditv_w   , ldptv     , ldrdtv    , ldimn_w   , ldimx_w   , ldimxak_w , ldrlts_w  , ldrlms_w  , ldimxa_0  , ldimxa_1  , ldimxa_2  , ldimxa_3  , ldimxa_4  , rl_w      , rlsol_w   , rlmax_w   , rlmx_w    , lamsbg_w  , lamsbg2_w , lamfa_w   , lamfawkr_w, ti_b1     , ti_b2     , usvk      , usvk2     , fr_w      , fr2_w     , uuhsk2_w  , zwgru     , zwist     , zwopt     , zwout     , zwnws     , zwsol     , wkrm      , wkrma     , dwkrz_0   , dwkrz_1   , dwkrz_2   , dwkrz_3   , dwkrz_4   , dwkrz_5   , rkrn_w_0  , rkrn_w_1  , rkrn_w_2  , rkrn_w_3  , rkrn_w_4  , rkrn_w_5  , wnwi_w    , wnwi2_w   , fnwue     , fzabg_w_0 , fzabg_w_1 , fzabg_w_2 , fzabg_w_3 , fzabg_w_4 , fzabg_w_5 , fzabgs_w  , tanslin   , tmot      , tmki      , te_w      , tsrldyn   
   47.327, 2987      , 110.139   , 114.556   , 3.07129   , 3         , 66.25     , 99.9999   , 100       , 13.3056   , 87.675    , 2687.81   , 1460      , 1667.34   , 1460      , 2687.81   , 1565.86   , 1454.84   , 1000.94   , 1         , 0.987305  , 2.68524   , 610       , 55.0781   , 163.835   , 56.945    , 133.285   , 0         , 52.825    , 56.945    , 0         , 221.695   , 242.883   , 0         , 0         , 0         , 0         , 0         , 123.586   , 214.594   , 214.594   , 217.359   , 1         , 1         , 1         , 1         , 4.93867   , 4.92267   , 0.571922  , 0.738824  , 0.956452  , 0.95163   , 14.9515   , 15        , 16.5      , 26.25     , 17.25     , 15        , 15.75     , -0        , -0        , 0         , 0         , 0         , -2.25     , 0         , 0         , 3.20313   , 5.00001   , 2.65626   , 6.09377   , 2.96876   , 4.84376   , 22.2813   , 20.75     , 0.996094  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 24        , 93.75     , 69        , 3.72      , 2.1       
   47.387, 3005.5    , 111.111   , 117.75    , 3.09082   , 3         , 67.5      , 99.9999   , 100       , 13.376    , 87.7      , 2699.06   , 1474.14   , 1686.88   , 1474.14   , 2699.06   , 1571.41   , 1468.91   , 1000.94   , 1         , 0.987305  , 2.69654   , 610       , 55.0781   , 163.835   , 56.875    , 133.285   , 0         , 52.825    , 56.875    , 0         , 221.695   , 242.883   , 0         , 0         , 0         , 0         , 0         , 124.125   , 215.648   , 215.648   , 218.438   , 1         , 1         , 1         , 1         , 4.84534   , 4.91201   , 0.723177  , 0.717961  , 0.929291  , 0.946046  , 15.0101   , 15.75     , 17.25     , 27        , 18        , 15.75     , 16.5      , -0        , -0        , 0         , 0         , 0         , -2.25     , 0         , 0         , 3.28126   , 5.31251   , 2.81251   , 6.56252   , 3.04688   , 5.15626   , 22.3438   , 21.1719   , 0.996094  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 24        , 93.75     , 69        , 3.62134   , 2.1       
   47.437, 3014.75   , 114.195   , 118.583   , 3.09082   , 3         , 67.5      , 99.9999   , 100       , 13.376    , 87.575    , 2709.38   , 1485.39   , 1698.13   , 1485.39   , 2709.38   , 1585.08   , 1480.08   , 1000.94   , 1         , 0.987305  , 2.70679   , 610       , 55.0781   , 163.835   , 57.435    , 130.54    , 0         , 53.445    , 57.435    , 0         , 221.695   , 244.43    , 0         , 0         , 0         , 0         , 0         , 125.32    , 216.633   , 216.633   , 219.422   , 1         , 1         , 1         , 1         , 4.86934   , 4.93601   , 0.63451   , 0.691883  , 0.923554  , 0.940308  , 14.6      , 15.75     , 17.25     , 27        , 18        , 15.75     , 16.5      , -0        , -0        , 0         , 0         , 0         , -2.25     , 0         , 0         , 3.28126   , 5.31251   , 2.81251   , 6.56252   , 3.04688   , 5.15626   , 22.1563   , 20.8125   , 0.996094  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 24        , 93.75     , 69        , 3.64534   , 2.1       
   47.487, 3047.5    , 112.472   , 119.028   , 3.11035   , 3         , 67.5      , 99.9999   , 100       , 13.376    , 87.9      , 2712.58   , 1491.56   , 1708.44   , 1491.56   , 2712.58   , 1591.88   , 1486.25   , 1000.94   , 1         , 0.987305  , 2.71002   , 610       , 55.0781   , 163.835   , 57.785    , 130.54    , 0         , 53.805    , 57.785    , 0         , 221.695   , 244.43    , 0         , 0         , 0         , 0         , 0         , 125.93    , 217.008   , 217.008   , 219.82    , 1         , 1         , 1         , 1         , 4.95201   , 5.04801   , 0.248549  , 0.269412  , 0.944306  , 0.968018  , 14.9906   , 15.75     , 17.25     , 27        , 18        , 15.75     , 16.5      , -0        , -0        , 0         , 0         , 0         , -2.25     , 0         , 0         , 3.51563   , 5.46876   , 3.04688   , 6.56252   , 3.20313   , 5.46876   , 22.2344   , 20.875    , 0.996094  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 24        , 93.75     , 69        , 3.73334   , 2.1       
   47.537, 3074      , 115.472   , 123.833   , 3.16406   , 3         , 67.5      , 99.9999   , 100       , 13.376    , 88.05     , 2725      , 1515.16   , 1722.19   , 1515.16   , 2725      , 1605.63   , 1509.77   , 1000.94   , 1         , 0.987305  , 2.72052   , 610       , 55.0781   , 163.835   , 58.175    , 128.71    , 0         , 54.235    , 58.175    , 0         , 224.109   , 246       , 0         , 0         , 0         , 0         , 0         , 127.172   , 218.203   , 218.203   , 221.016   , 1         , 1         , 1         , 1         , 5.02134   , 5.11467   , 0.128588  , 0.191177  , 0.952424  , 0.976136  , 14.9613   , 15.75     , 17.25     , 27        , 18        , 15.75     , 16.5      , -0        , -0        , 0         , 0         , 0         , -1.5      , 0         , 0         , 3.51563   , 5.46876   , 3.04688   , 6.56252   , 3.20313   , 5.46876   , 21.8125   , 21.4063   , 0.996094  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 24        , 93.75     , 69        , 3.80267   , 2.1       
   47.602, 3105.5    , 115.583   , 128.083   , 3.0957    , 3         , 68.75     , 99.9999   , 100       , 13.376    , 88.125    , 2723.44   , 1531.33   , 1724.06   , 1531.33   , 2723.44   , 1606.48   , 1525.94   , 1000.94   , 1         , 0.987336  , 2.72241   , 600       , 55.0781   , 163.835   , 58.49     , 124.8     , 0         , 54.59     , 58.49     , 0         , 226.547   , 247.547   , 0         , 0         , 0         , 0         , 0         , 127.313   , 218.203   , 219.445   , 222.281   , 1         , 1         , 1         , 1         , 5.05067   , 5.13601   , 0.347647  , 0.467608  , 0.958222  , 0.979615  , 15.0101   , 15.75     , 17.25     , 27        , 18        , 15.75     , 17.25     , -0        , -0        , 0         , 0         , 0         , -1.5      , 0         , 0         , 3.67188   , 5.46876   , 3.20313   , 6.40627   , 3.28126   , 5.31251   , 22.0625   , 21.1719   , 0.996094  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 23.25     , 93.75     , 69        , 3.832     , 2.1       
   47.652, 3107.75   , 116.667   , 127.667   , 3.14941   , 3         , 68.75     , 99.9999   , 100       , 13.376    , 88.275    , 2738.67   , 1526.48   , 1737.73   , 1526.48   , 2738.67   , 1631.72   , 1521.02   , 1000.94   , 1         , 0.987336  , 2.73609   , 600       , 55.0781   , 163.835   , 58.56     , 124.8     , 0         , 54.665    , 58.56     , 0         , 226.547   , 247.547   , 0         , 0         , 0         , 0         , 0         , 129.539   , 219.445   , 219.586   , 222.422   , 1         , 1         , 1         , 1         , 5.03467   , 5.11201   , 0.660589  , 0.717961  , 0.932831  , 0.951905  , 15.0785   , 15.75     , 17.25     , 26.25     , 18        , 15.75     , 15.75     , -0        , -0        , 0         , 0         , 0         , -1.5      , 0         , 0         , 3.67188   , 5.46876   , 3.20313   , 6.40627   , 3.28126   , 5.31251   , 21.8438   , 21.1875   , 0.996094  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 23.25     , 93.75     , 69        , 3.816     , 2.1       
   47.706, 3134.25   , 119.222   , 131.889   , 3.15918   , 3         , 70        , 99.9999   , 100       , 13.4464   , 88.1      , 2737.03   , 1541.72   , 1736.09   , 1541.72   , 2737.03   , 1636.41   , 1536.25   , 1000.94   , 1         , 0.987336  , 2.73444   , 590       , 55.0781   , 163.835   , 58.985    , 120.655   , 0         , 55.115    , 58.985    , 0         , 229.547   , 249.727   , 0         , 0         , 0         , 0         , 0         , 130.242   , 219.586   , 220.453   , 223.289   , 1         , 1         , 1         , 1         , 5.00534   , 5.08534   , 0.686667  , 0.712746  , 0.925873  , 0.944947  , 14.6488   , 15.75     , 17.25     , 26.25     , 18        , 15.75     , 16.5      , -0        , -0        , 0         , 0         , 0         , -1.5      , 0         , 0         , 3.90626   , 5.62501   , 3.28126   , 6.56252   , 3.43751   , 5.31251   , 21.875    , 21.1094   , 0.996094  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 23.25     , 93.75     , 69        , 3.78667   , 2.1       
   47.756, 3163.75   , 122.417   , 132.945   , 3.1543    , 3         , 70        , 99.9999   , 100       , 13.4464   , 88.35     , 2743.52   , 1554.84   , 1739.3    , 1554.84   , 2743.52   , 1645.39   , 1549.3    , 1000.94   , 1         , 0.986756  , 2.73761   , 600       , 55.0781   , 163.835   , 58.91     , 122.7     , 0         , 55.055    , 58.91     , 0         , 229.547   , 249.727   , 0         , 0         , 0         , 0         , 0         , 131.109   , 220.875   , 220.875   , 223.852   , 1         , 1         , 1         , 1         , 5.13867   , 5.22667   , 0.206824  , 0.238118  , 0.951752  , 0.973145  , 14.8051   , 15.75     , 17.25     , 26.25     , 18        , 15.75     , 16.5      , -0        , -0        , 0         , 0         , 0         , -1.5      , 0         , 0         , 3.90626   , 5.62501   , 3.28126   , 6.56252   , 3.43751   , 5.31251   , 22.3906   , 21.6875   , 0.996094  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 23.25     , 93.75     , 69        , 3.92      , 2.1       
   47.806, 3179.5    , 121.333   , 136.361   , 3.18847   , 3         , 70        , 99.9999   , 100       , 13.376    , 88.575    , 2750.39   , 1559.92   , 1742.58   , 1559.92   , 2750.39   , 1654.14   , 1554.38   , 1000.94   , 1         , 0.986756  , 2.74091   , 590       , 55.0781   , 163.835   , 59.02     , 118.885   , 0         , 55.19     , 59.02     , 0         , 231.961   , 251.273   , 0         , 0         , 0         , 0         , 0         , 131.859   , 221.531   , 221.531   , 224.508   , 1         , 1         , 1         , 1         , 5.17867   , 5.26667   , 0.0660002 , 0.269412  , 0.957551  , 0.978944  , 14.8637   , 15.75     , 15.75     , 26.25     , 16.5      , 15.75     , 16.5      , -0        , -0        , 0         , 0         , 0         , -1.5      , 0         , 0         , 4.37501   , 5.46876   , 3.35938   , 6.87502   , 3.51563   , 5.15626   , 22        , 21.4219   , 0.996094  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 23.25     , 93.75     , 69        , 3.968     , 2.1       
   47.856, 3201.5    , 128.167   , 138.611   , 3.18359   , 3         , 71.25     , 99.9999   , 100       , 13.376    , 88.75     , 2757.03   , 1585.94   , 1749.45   , 1585.94   , 2757.03   , 1671.02   , 1580.31   , 1000.94   , 1         , 0.986756  , 2.7544    , 590       , 55.0781   , 163.835   , 59.125    , 118.885   , 0         , 55.315    , 59.125    , 0         , 231.961   , 251.273   , 0         , 0         , 0         , 0         , 0         , 133.313   , 222.164   , 222.164   , 225.164   , 1         , 1         , 1         , 1         , 5.26934   , 5.34401   , 0.264196  , 0.74404   , 0.964509  , 0.982423  , 14.932    , 15.75     , 17.25     , 26.25     , 18        , 15.75     , 16.5      , -0        , -0        , 0         , 0         , 0         , -1.5      , 0         , 0         , 4.68751   , 5.46876   , 3.28126   , 7.50002   , 3.75001   , 5.78126   , 21.8906   , 21.7031   , 0.996094  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 23.25     , 93.75     , 69        , 4.05067   , 2.1       
   47.911, 3231      , 128.833   , 142.722   , 3.22754   , 3         , 71.25     , 99.9999   , 100       , 13.376    , 88.9      , 2756.25   , 1595.16   , 1756.09   , 1595.16   , 2756.25   , 1675.16   , 1589.45   , 1000.94   , 1         , 0.986787  , 2.7544    , 580       , 55.0781   , 163.835   , 59.335    , 114.84    , 0         , 55.55     , 59.335    , 0         , 235.594   , 252.82    , 0         , 0         , 0         , 0         , 0         , 133.688   , 222.164   , 223.055   , 226.055   , 1         , 1         , 1         , 1         , 5.29067   , 5.23467   , 0.551059  , 0.738824  , 0.966828  , 0.953065  , 14.9906   , 15.75     , 17.25     , 26.25     , 18        , 15.75     , 16.5      , -0        , -0        , 0         , 0         , 0         , -1.5      , 0         , 0         , 4.68751   , 5.46876   , 3.28126   , 7.50002   , 3.75001   , 5.78126   , 21.9688   , 21.7031   , 0.996094  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 23.25     , 93.75     , 69        , 4.07201   , 2.1       
   47.961, 3239      , 129.056   , 143.556   , 3.27637   , 3         , 71.25     , 99.9999   , 100       , 13.376    , 89        , 2771.41   , 1604.69   , 1766.17   , 1604.69   , 2771.41   , 1694.14   , 1598.98   , 1000.94   , 1         , 0.986787  , 2.76447   , 580       , 55.0781   , 163.835   , 59.51     , 114.84    , 0         , 55.74     , 59.51     , 0         , 235.594   , 252.82    , 0         , 0         , 0         , 0         , 0         , 135.328   , 223.57    , 223.57    , 226.57    , 1         , 1         , 1         , 1         , 5.21334   , 5.25867   , 0.691883  , 0.728393  , 0.93689   , 0.947114  , 15.0297   , 15.75     , 15.75     , 26.25     , 16.5      , 15.75     , 16.5      , -0        , -0        , 0         , 0         , 0         , -1.5      , 0         , 0         , 4.68751   , 5.46876   , 3.28126   , 7.50002   , 3.75001   , 5.78126   , 22.1094   , 21.7656   , 0.996094  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 23.25     , 93.75     , 69        , 3.99467   , 2.1       
   48.011, 3261.75   , 135.5     , 147.972   , 3.29101   , 3         , 72.5      , 99.9999   , 100       , 13.376    , 89.075    , 2775.94   , 1619.69   , 1770.47   , 1619.69   , 2775.94   , 1724.77   , 1613.98   , 1000.94   , 1         , 0.986787  , 2.76642   , 580       , 55.0781   , 163.835   , 59.825    , 113.1     , 0         , 56.075    , 59.825    , 0         , 238.031   , 255.938   , 0         , 0         , 0         , 0         , 0         , 137.953   , 224.133   , 224.133   , 227.156   , 1         , 1         , 1         , 1         , 5.41601   , 5.47734   , 0.180745  , 0.0816473 , 0.959687  , 0.974671  , 14.1801   , 15        , 16.5      , 26.25     , 17.25     , 15        , 15.75     , -0        , -0        , 0         , 0         , 0         , -1.5      , 0         , 0         , 4.84376   , 5.62501   , 3.51563   , 7.81252   , 3.82813   , 5.78126   , 22.1094   , 21.6406   , 0.996094  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 23.25     , 93.75     , 69        , 4.19734   , 2.1       
   48.063, 3300.25   , 138.695   , 149.833   , 3.27148   , 3         , 72.5      , 99.9999   , 100       , 13.376    , 89.05     , 2787.34   , 1641.17   , 1775      , 1641.17   , 2787.34   , 1736.33   , 1635.31   , 1000.94   , 1         , 0.986817  , 2.77332   , 570       , 55.0781   , 163.835   , 59.965    , 111.15    , 0         , 56.245    , 59.965    , 0         , 238.031   , 255.938   , 0         , 0         , 0         , 0         , 0         , 139.031   , 225.258   , 225.258   , 228.281   , 1         , 1         , 1         , 1         , 5.43201   , 5.49601   , 0.0764316 , 0.107726  , 0.964448  , 0.979432  , 14.2387   , 15        , 16.5      , 26.25     , 17.25     , 15        , 15.75     , -0        , -0        , 0         , 0         , 0         , -1.5      , 0         , 0         , 4.84376   , 5.62501   , 3.51563   , 7.81252   , 3.82813   , 5.78126   , 22.1719   , 21.7188   , 0.996094  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 23.25     , 93.75     , 69        , 4.21334   , 2.1       
   48.113, 3330      , 143.195   , 154.528   , 3.34472   , 3         , 73.75     , 99.9999   , 100       , 13.376    , 89.2      , 2796.09   , 1658.36   , 1786.41   , 1658.36   , 2796.09   , 1761.8    , 1652.5    , 1000.94   , 1         , 0.986817  , 2.79346   , 570       , 55.0781   , 163.835   , 60.11     , 109.44    , 0         , 56.42     , 60.11     , 0         , 240.469   , 257.484   , 0         , 0         , 0         , 0         , 0         , 141.141   , 226.008   , 226.008   , 229.031   , 1         , 1         , 1         , 1         , 5.55734   , 5.61334   , 0.717961  , 0.754471  , 0.970429  , 0.983002  , 16.0258   , 15        , 16.5      , 25.5      , 17.25     , 15        , 15.75     , -0        , -0        , 0         , 0         , 0         , -1.5      , 0         , 0         , 5.00001   , 5.78126   , 3.43751   , 7.81252   , 3.82813   , 5.62501   , 22.3281   , 22.1875   , 0.996094  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 23.25     , 93.75     , 69        , 4.33867   , 2.1       
   48.163, 3344.75   , 141.75    , 159.333   , 3.32031   , 3         , 73.75     , 99.9999   , 100       , 13.376    , 89.3      , 2810      , 1675.31   , 1795.16   , 1675.31   , 2810      , 1780.63   , 1669.38   , 1000.94   , 1         , 0.986817  , 2.79346   , 560       , 55.0781   , 163.835   , 60.425    , 105.56    , 0         , 56.76     , 60.425    , 0         , 242.883   , 259.031   , 0         , 0         , 0         , 0         , 0         , 142.477   , 226.805   , 226.805   , 229.852   , 1         , 1         , 1         , 1         , 5.45867   , 5.50401   , 0.738824  , 0.749256  , 0.941865  , 0.951997  , 15.0883   , 15        , 16.5      , 25.5      , 17.25     , 15        , 15.75     , -0        , -0        , 0         , 0         , 0         , -1.5      , 0         , 0         , 5.00001   , 5.78126   , 3.43751   , 7.81252   , 3.82813   , 5.62501   , 22.2969   , 21.9844   , 0.996094  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 23.25     , 93.75     , 69        , 4.24001   , 2.1       
   48.213, 3344      , 147.472   , 160.361   , 3.33008   , 3         , 75        , 99.9999   , 100       , 13.376    , 89.375    , 2816.25   , 1686.02   , 1815.31   , 1686.02   , 2816.25   , 1817.42   , 1680.08   , 1000.94   , 1         , 0.986848  , 2.80731   , 560       , 55.0781   , 163.835   , 60.705    , 105.56    , 0         , 57.04     , 60.705    , 0         , 242.883   , 259.031   , 0         , 0         , 0         , 0         , 0         , 145.148   , 226.805   , 226.781   , 229.805   , 1         , 1         , 1         , 1         , 5.52801   , 5.57601   , 0.728393  , 0.613648  , 0.935761  , 0.945893  , 14.4242   , 15        , 15        , 25.5      , 15.75     , 15        , 15.75     , -0        , -0        , 0         , 0         , 0         , -1.5      , 0         , 0         , 5.46876   , 5.93752   , 3.59376   , 8.43752   , 3.90626   , 5.78126   , 22.3125   , 22        , 0.996094  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 23.25     , 93.75     , 69        , 4.30934   , 2.1       
   48.263, 3385.5    , 149.917   , 162.389   , 3.36426   , 3         , 75        , 99.9999   , 100       , 13.376    , 89.675    , 2832.58   , 1708.67   , 1815      , 1708.67   , 2832.58   , 1828.91   , 1702.58   , 1000.94   , 1         , 0.986848  , 2.8133    , 550       , 55.0781   , 163.055   , 61.305    , 101.75    , 0         , 57.68     , 61.305    , 0         , 246.516   , 260.602   , 0         , 0         , 0         , 0         , 0         , 145.969   , 227.953   , 227.953   , 231       , 1         , 1         , 1         , 1         , 5.51201   , 5.73334   , 0.712746  , 0.191177  , 0.929627  , 0.97815   , 14.5805   , 15        , 16.5      , 25.5      , 17.25     , 15        , 15.75     , -0        , -0        , 0         , 0         , 0         , -1.5      , 0         , 0         , 5.46876   , 5.93752   , 3.59376   , 8.43752   , 3.90626   , 5.78126   , 22.5938   , 22.2969   , 0.996094  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 23.25     , 93.75     , 69        , 4.29334   , 2.1       
   48.313, 3409.75   , 153.667   , 171.195   , 3.39355   , 3         , 75        , 99.9999   , 100       , 13.376    , 89.725    , 2849.69   , 1729.77   , 1831.72   , 1729.77   , 2849.69   , 1854.53   , 1723.59   , 1000.86   , 1         , 0.986878  , 2.83014   , 550       , 55.0781   , 161.405   , 61.305    , 100.1     , 0         , 57.71     , 61.305    , 0         , 248.953   , 262.148   , 0         , 0         , 0         , 0         , 0         , 147.82    , 228.984   , 228.984   , 232.031   , 1         , 1         , 1         , 1         , 5.68801   , 5.83734   , 0.264196  , 0.74404   , 0.952454  , 0.984406  , 14.7367   , 15        , 16.5      , 25.5      , 17.25     , 15        , 15.75     , -0        , -0        , 0         , 0         , 0         , -1.5      , 0         , 0         , 6.25002   , 7.34377   , 3.43751   , 9.06252   , 4.06251   , 5.62501   , 22.6719   , 22.2656   , 0.996094  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 23.25     , 93.75     , 69        , 4.46934   , 2.1       
   48.363, 3429.25   , 156.195   , 172.722   , 3.4375    , 3         , 75        , 99.9999   , 100       , 13.376    , 89.875    , 2859.06   , 1745.86   , 1848.83   , 1745.86   , 2859.06   , 1886.25   , 1739.69   , 1000.86   , 1         , 0.986878  , 2.84723   , 550       , 55.0781   , 161.895   , 61.795    , 100.1     , 0         , 58.205    , 61.795    , 0         , 248.953   , 262.148   , 0         , 0         , 0         , 0         , 0         , 150.094   , 229.266   , 229.266   , 232.336   , 1         , 1         , 1         , 1         , 5.77334   , 5.76801   , 0.086863  , 0.775334  , 0.95871   , 0.957825  , 14.7172   , 15        , 16.5      , 25.5      , 17.25     , 15        , 15.75     , -0        , -0        , 0         , 0         , 0         , -1.5      , 0         , 0         , 6.25002   , 7.34377   , 3.43751   , 9.06252   , 4.06251   , 5.62501   , 22.7969   , 22.4063   , 0.996094  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 23.25     , 93.75     , 69        , 4.55467   , 2.1       
   48.413, 3463.25   , 156.611   , 177.639   , 3.41308   , 3         , 76.25     , 99.9999   , 100       , 13.3056   , 89.9      , 2879.06   , 1766.09   , 1858.2    , 1766.09   , 2879.06   , 1912.11   , 1759.77   , 1000.86   , 1         , 0.986878  , 2.85657   , 540       , 55.0781   , 158.98    , 62.32     , 96.66     , 0         , 58.775    , 62.32     , 0         , 251.367   , 265.242   , 0         , 0         , 0         , 0         , 0         , 151.992   , 230.578   , 230.578   , 233.648   , 1         , 1         , 1         , 1         , 5.88534   , 5.81601   , 0.665805  , 0.770118  , 0.964967  , 0.951569  , 14.9808   , 14.25     , 15.75     , 24.75     , 16.5      , 14.25     , 15        , -0        , -0        , 0         , 0         , 0         , -1.5      , 0         , 0         , 6.71877   , 7.65627   , 3.35938   , 10.3125   , 4.84376   , 6.25002   , 22.9063   , 22.2813   , 0.996094  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 23.25     , 93.75     , 69        , 4.66667   , 2.1       
   48.463, 3475      , 165.306   , 180.695   , 3.4375    , 3         , 76.25     , 99.9999   , 99.6079   , 13.3056   , 89.975    , 2889.06   , 1797.11   , 1878.2    , 1797.11   , 2889.06   , 1942.42   , 1790.78   , 1000.86   , 1         , 0.986909  , 2.87659   , 540       , 55.0781   , 159.265   , 62.605    , 96.66     , 0         , 59.075    , 62.605    , 0         , 251.367   , 265.242   , 0         , 0         , 0         , 0         , 0         , 154.195   , 231       , 231       , 234.07    , 1         , 1         , 1         , 1         , 5.82401   , 5.86934   , 0.74404   , 0.702314  , 0.935883  , 0.945313  , 14.5707   , 14.25     , 15.75     , 24.75     , 16.5      , 14.25     , 15        , -0        , -0        , 0         , 0         , 0         , -1.5      , 0         , 0         , 6.71877   , 7.65627   , 3.35938   , 10.3125   , 4.84376   , 6.25002   , 22.5      , 22.0313   , 0.996094  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 23.25     , 93.75     , 69        , 4.60534   , 2.1       
   48.513, 3516      , 164.778   , 186.75    , 3.44726   , 3         , 77.5      , 99.9999   , 100       , 13.376    , 90.075    , 2893.52   , 1827.11   , 1892.66   , 1827.11   , 2893.52   , 1969.69   , 1820.63   , 1000.86   , 1         , 0.986909  , 2.88654   , 530       , 55.0781   , 156.215   , 63.2      , 93.015    , 0         , 59.69     , 63.2      , 0         , 253.805   , 266.813   , 0         , 0         , 0         , 0         , 0         , 156.141   , 231       , 232.055   , 235.148   , 1         , 1         , 1         , 1         , 5.82934   , 5.87734   , 0.749256  , 0.697099  , 0.929627  , 0.939057  , 14.6976   , 13.5      , 15        , 24        , 15.75     , 13.5      , 14.25     , -0        , -0        , 0         , 0         , 0         , -1.5      , 0         , 0         , 6.40627   , 7.81252   , 3.90626   , 10        , 5.78126   , 6.56252   , 22.5938   , 21.9219   , 0.996094  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 23.25     , 93.75     , 69        , 4.60534   , 2.1       
   48.563, 3536      , 169.278   , 193.139   , 3.51074   , 3         , 77.5      , 99.9999   , 100       , 13.376    , 90.275    , 2913.83   , 1855.94   , 1905.7    , 1855.94   , 2913.83   , 1996.72   , 1849.3    , 1000.86   , 1         , 0.986909  , 2.90405   , 530       , 55.0781   , 154.785   , 63.625    , 91.16     , 0         , 60.15     , 63.625    , 0         , 257.438   , 268.359   , 0         , 0         , 0         , 0         , 0         , 158.133   , 232.336   , 232.336   , 235.43    , 1         , 1         , 1         , 1         , 5.87467   , 6.09601   , 0.738824  , 0.243334  , 0.923341  , 0.96692   , 14.6781   , 14.25     , 15.75     , 24.75     , 16.5      , 14.25     , 15        , -0        , -0        , 0         , 0         , 0         , -1.5      , 0         , 0         , 6.40627   , 7.81252   , 3.90626   , 10        , 5.78126   , 6.56252   , 22.625    , 21.6719   , 0.996094  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 23.25     , 93.75     , 69        , 4.65067   , 2.1       
   48.613, 3562.5    , 175.556   , 195.25    , 3.51562   , 3         , 78.75     , 99.9999   , 100       , 13.3056   , 90.3      , 2919.92   , 1876.41   , 1912.97   , 1876.41   , 2919.92   , 2021.17   , 1869.69   , 1000.86   , 1         , 0.986939  , 2.91132   , 520       , 55.0781   , 153.45    , 64.01     , 89.44     , 0         , 60.56     , 64.01     , 0         , 257.438   , 268.359   , 0         , 0         , 0         , 0         , 0         , 160.031   , 232.711   , 232.711   , 235.805   , 1         , 1         , 1         , 1         , 6.03734   , 6.15201   , 0.676236  , 0.598001  , 0.951173  , 0.973328  , 14.4535   , 13.5      , 15        , 24        , 15.75     , 13.5      , 14.25     , -0        , -0        , 0         , 0         , 0         , -1.5      , 0         , 0         , 7.18752   , 7.81252   , 4.06251   , 10.625    , 5.78126   , 7.18752   , 22.0938   , 22.2344   , 0.996094  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 23.25     , 93.75     , 69        , 4.81867   , 2.1       
